1, 3, 0, 1693913596103552.0, 2, 0, 1693913596103552.0
2, 11, 1, 1693913596103552.0, 14, 1, 1693913596103552.0
3, 19, 2, 1693913596103552.0, 41, 3, 1693913596103552.0
4, 21, 0, 1693913596104910.8, 69, 6, 1693913596104910.8
5, 27, 0, 1693913596104910.8, 100, 9, 1693913596104910.8
6, 35, 1, 1693913596104910.8, 133, 12, 1693913596104910.8
7, 43, 2, 1693913596104910.8, 168, 16, 1693913596104910.8
8, 45, 0, 1693913596106267.5, 202, 21, 1693913596106267.5
9, 51, 0, 1693913596106267.5, 238, 25, 1693913596106267.5
10, 57, 0, 1693913596107287.8, 275, 28, 1693913596107287.8
11, 65, 1, 1693913596107287.8, 313, 32, 1693913596107287.8
12, 69, 0, 1693913596107287.8, 352, 37, 1693913596107287.8
13, 77, 1, 1693913596108343.2, 391, 42, 1693913596108343.2
14, 81, 0, 1693913596108846.5, 430, 47, 1693913596108846.5
15, 87, 0, 1693913596109349.5, 470, 53, 1693913596109349.5
16, 95, 1, 1693913596109349.5, 511, 60, 1693913596109349.5
17, 103, 2, 1693913596109349.5, 553, 65, 1693913596109349.5
18, 105, 0, 1693913596110666.8, 593, 68, 1693913596110666.8
19, 111, 0, 1693913596110666.8, 635, 72, 1693913596110666.8
20, 119, 1, 1693913596110666.8, 678, 77, 1693913596111669.0
21, 123, 0, 1693913596111669.0, 721, 82, 1693913596111669.0
22, 129, 0, 1693913596112172.0, 764, 87, 1693913596112172.0
23, 137, 1, 1693913596112675.2, 808, 93, 1693913596112675.2
24, 141, 0, 1693913596113178.2, 853, 100, 1693913596113178.2
25, 147, 0, 1693913596113178.2, 897, 106, 1693913596113178.2
26, 153, 0, 1693913596114192.8, 940, 111, 1693913596114192.8
27, 159, 0, 1693913596114192.8, 984, 117, 1693913596114192.8
28, 171, 3, 1693913596114192.8, 1030, 124, 1693913596115585.2
29, 173, 1, 1693913596115585.2, 1074, 131, 1693913596115585.2
30, 177, 0, 1693913596115585.2, 1119, 138, 1693913596115585.2
31, 183, 0, 1693913596116790.2, 1165, 146, 1693913596116790.2
32, 189, 0, 1693913596116790.2, 1212, 155, 1693913596117793.2
33, 199, 2, 1693913596117793.2, 1259, 161, 1693913596117793.2
34, 203, 1, 1693913596117793.2, 1303, 164, 1693913596117793.2
35, 213, 3, 1693913596119299.2, 1351, 168, 1693913596119299.2
36, 213, 0, 1693913596119299.2, 1396, 173, 1693913596119299.2
37, 219, 0, 1693913596120302.0, 1443, 178, 1693913596120302.0
38, 227, 1, 1693913596120302.0, 1490, 183, 1693913596120302.0
39, 231, 0, 1693913596121540.0, 1538, 189, 1693913596121540.0
40, 237, 0, 1693913596121540.0, 1587, 196, 1693913596121540.0
41, 243, 0, 1693913596122545.2, 1635, 202, 1693913596122545.2
42, 251, 1, 1693913596123548.2, 1682, 207, 1693913596123548.2
43, 259, 2, 1693913596123548.2, 1731, 213, 1693913596123548.2
44, 263, 1, 1693913596124875.8, 1779, 220, 1693913596124875.8
45, 267, 0, 1693913596124875.8, 1828, 227, 1693913596124875.8
46, 273, 0, 1693913596125959.5, 1877, 234, 1693913596125959.5
47, 281, 1, 1693913596125959.5, 1927, 242, 1693913596126963.2
48, 289, 2, 1693913596126963.2, 1979, 251, 1693913596126963.2
49, 291, 0, 1693913596127966.0, 2027, 258, 1693913596127966.0
50, 297, 0, 1693913596127966.0, 2074, 263, 1693913596127966.0
51, 305, 1, 1693913596129469.5, 2122, 269, 1693913596129469.5
52, 311, 1, 1693913596129980.2, 2171, 276, 1693913596130483.5
53, 315, 0, 1693913596130483.5, 2220, 283, 1693913596130483.5
54, 321, 0, 1693913596131494.8, 2269, 290, 1693913596131494.8
55, 327, 0, 1693913596131494.8, 2319, 298, 1693913596131494.8
56, 333, 0, 1693913596133304.2, 2370, 307, 1693913596133304.2
57, 339, 0, 1693913596133304.2, 2420, 315, 1693913596133304.2
58, 345, 0, 1693913596134309.8, 2469, 322, 1693913596134309.8
59, 351, 0, 1693913596135638.0, 2519, 330, 1693913596135638.0
60, 357, 0, 1693913596135638.0, 2570, 339, 1693913596136642.0
61, 363, 0, 1693913596136642.0, 2621, 348, 1693913596136642.0
62, 369, 0, 1693913596137645.0, 2672, 357, 1693913596137645.0
63, 375, 0, 1693913596138647.8, 2724, 367, 1693913596138647.8
64, 383, 1, 1693913596139647.8, 2777, 378, 1693913596139647.8
65, 387, 0, 1693913596140151.2, 2828, 385, 1693913596140654.5
66, 393, 0, 1693913596140923.8, 2877, 388, 1693913596140923.8
67, 399, 0, 1693913596142067.2, 2927, 392, 1693913596142067.2
68, 405, 0, 1693913596143071.0, 2978, 397, 1693913596143071.0
69, 411, 0, 1693913596143071.0, 3029, 402, 1693913596144071.5
70, 417, 0, 1693913596144574.5, 3080, 407, 1693913596144574.5
71, 423, 0, 1693913596145578.0, 3132, 413, 1693913596145578.0
72, 429, 0, 1693913596145578.0, 3185, 420, 1693913596146578.5
73, 435, 0, 1693913596147081.2, 3237, 426, 1693913596147081.2
74, 441, 0, 1693913596148093.5, 3288, 431, 1693913596148093.5
75, 447, 0, 1693913596148093.5, 3340, 437, 1693913596148093.5
76, 453, 0, 1693913596149597.8, 3393, 444, 1693913596149597.8
77, 459, 0, 1693913596150599.2, 3446, 451, 1693913596150599.2
78, 465, 0, 1693913596152047.8, 3499, 458, 1693913596152047.8
79, 473, 1, 1693913596152551.0, 3553, 466, 1693913596152551.0
80, 477, 0, 1693913596153552.8, 3608, 475, 1693913596153552.8
81, 483, 0, 1693913596154710.2, 3661, 482, 1693913596155213.2
82, 489, 0, 1693913596155213.2, 3712, 487, 1693913596156214.8
83, 495, 0, 1693913596156214.8, 3764, 493, 1693913596157215.2
84, 503, 1, 1693913596157215.2, 3817, 500, 1693913596158215.5
85, 507, 0, 1693913596158215.5, 3870, 507, 1693913596158215.5
86, 517, 2, 1693913596159718.5, 3924, 514, 1693913596160230.2
87, 519, 0, 1693913596160438.2, 3977, 522, 1693913596160438.2
88, 525, 0, 1693913596161440.0, 4032, 531, 1693913596161440.0
89, 531, 0, 1693913596162440.5, 4086, 539, 1693913596162440.5
90, 537, 0, 1693913596163798.2, 4139, 546, 1693913596163798.2
91, 543, 0, 1693913596164945.2, 4193, 554, 1693913596165448.0
92, 549, 0, 1693913596165448.0, 4248, 563, 1693913596165448.0
93, 555, 0, 1693913596166886.2, 4303, 572, 1693913596167389.2
94, 561, 0, 1693913596167389.2, 4358, 581, 1693913596168692.0
95, 567, 0, 1693913596169194.8, 4414, 591, 1693913596169697.2
96, 573, 0, 1693913596170205.8, 4471, 602, 1693913596170205.8
97, 579, 0, 1693913596171784.8, 4525, 610, 1693913596171784.8
98, 585, 0, 1693913596171784.8, 4576, 615, 1693913596173210.2
99, 591, 0, 1693913596173713.2, 4628, 621, 1693913596174216.5
100, 597, 0, 1693913596174216.5, 4681, 628, 1693913596175471.5
101, 605, 1, 1693913596175974.2, 4734, 635, 1693913596176476.8
102, 609, 0, 1693913596176476.8, 4787, 642, 1693913596177735.8
103, 615, 0, 1693913596177735.8, 4841, 650, 1693913596177735.8
104, 621, 0, 1693913596179713.5, 4896, 659, 1693913596180223.8
105, 627, 0, 1693913596180963.2, 4950, 667, 1693913596180963.2
106, 633, 0, 1693913596181466.2, 5003, 674, 1693913596182488.8
107, 641, 1, 1693913596182991.5, 5057, 682, 1693913596183494.8
108, 649, 2, 1693913596184500.0, 5113, 691, 1693913596184500.0
109, 651, 0, 1693913596185496.2, 5167, 700, 1693913596185496.2
110, 657, 0, 1693913596186496.8, 5222, 709, 1693913596187497.2
111, 663, 0, 1693913596187497.2, 5278, 719, 1693913596188497.2
112, 673, 2, 1693913596189497.5, 5336, 730, 1693913596190001.2
113, 675, 0, 1693913596190504.2, 5390, 739, 1693913596190504.2
