174, 1041, 0, 1693913497845763.5, 8860, 1221, 1693913497846763.8
175, 1049, 1, 1693913497848764.2, 8920, 1231, 1693913497848764.2
176, 1053, 0, 1693913497851023.8, 8981, 1242, 1693913497851023.8
177, 1059, 0, 1693913497853026.2, 9040, 1251, 1693913497854026.0
178, 1067, 1, 1693913497855026.5, 9097, 1258, 1693913497856026.5
179, 1071, 0, 1693913497857026.8, 9155, 1266, 1693913497858027.2
180, 1077, 0, 1693913497859530.5, 9214, 1275, 1693913497861035.8
181, 1083, 0, 1693913497862087.8, 9273, 1284, 1693913497863594.0
182, 1089, 0, 1693913497864595.8, 9332, 1293, 1693913497865596.0
183, 1095, 0, 1693913497866596.0, 9392, 1303, 1693913497867596.2
184, 1103, 1, 1693913497869597.0, 9453, 1314, 1693913497870799.5
185, 1109, 1, 1693913497872304.8, 9513, 1324, 1693913497872808.0
186, 1117, 2, 1693913497874869.5, 9573, 1333, 1693913497875372.5
187, 1121, 1, 1693913497876374.2, 9632, 1343, 1693913497877374.5
188, 1125, 0, 1693913497879374.8, 9693, 1354, 1693913497880381.5
189, 1131, 0, 1693913497881610.8, 9754, 1365, 1693913497883117.2
190, 1137, 0, 1693913497884118.8, 9815, 1376, 1693913497885672.5
191, 1145, 1, 1693913497886983.0, 9877, 1388, 1693913497887486.2
192, 1153, 2, 1693913497889487.8, 9941, 1401, 1693913497890494.2
193, 1161, 3, 1693913497891643.0, 10000, 1410, 1693913497893148.8
194, 1169, 4, 1693913497894206.2, 10056, 1415, 1693913497895718.5
195, 1167, 0, 1693913497896719.8, 10110, 1421, 1693913497897720.0
196, 1173, 0, 1693913497899720.8, 10167, 1428, 1693913497900976.8
197, 1179, 0, 1693913497901978.2, 10224, 1435, 1693913497902979.0
198, 1185, 0, 1693913497904979.0, 10281, 1442, 1693913497906030.0
199, 1191, 0, 1693913497907029.8, 10339, 1450, 1693913497908030.0
200, 1197, 0, 1693913497910534.8, 10398, 1459, 1693913497911038.5
201, 1203, 0, 1693913497913052.8, 10456, 1467, 1693913497914052.8
202, 1211, 1, 1693913497915053.0, 10513, 1474, 1693913497916053.2
203, 1215, 0, 1693913497918094.2, 10571, 1482, 1693913497919597.8
204, 1221, 0, 1693913497921103.0, 10630, 1491, 1693913497922109.5
205, 1227, 0, 1693913497923110.0, 10689, 1500, 1693913497924110.0
206, 1235, 1, 1693913497926110.5, 10748, 1509, 1693913497927153.8
207, 1239, 0, 1693913497928153.5, 10808, 1519, 1693913497929659.5
208, 1249, 2, 1693913497932169.5, 10870, 1530, 1693913497933169.5
209, 1251, 0, 1693913497934169.8, 10928, 1539, 1693913497935170.0
210, 1257, 0, 1693913497937170.2, 10985, 1546, 1693913497938728.2
211, 1263, 0, 1693913497939731.2, 11043, 1554, 1693913497941236.0
212, 1269, 0, 1693913497943242.5, 11102, 1563, 1693913497944242.8
213, 1275, 0, 1693913497945243.0, 11161, 1572, 1693913497947296.2
214, 1281, 0, 1693913497948807.5, 11220, 1581, 1693913497949810.5
215, 1287, 0, 1693913497951346.0, 11280, 1591, 1693913497952345.5
216, 1293, 0, 1693913497954346.8, 11341, 1602, 1693913497955347.2
217, 1299, 0, 1693913497957346.2, 11401, 1612, 1693913497958860.2
218, 1307, 1, 1693913497960868.2, 11460, 1621, 1693913497961875.0
219, 1311, 0, 1693913497963875.2, 11520, 1631, 1693913497964875.5
220, 1317, 0, 1693913497966876.2, 11581, 1642, 1693913497967876.2
221, 1323, 0, 1693913497969380.0, 11642, 1653, 1693913497970886.5
222, 1333, 2, 1693913497972888.0, 11704, 1664, 1693913497973888.5
223, 1335, 0, 1693913497975889.0, 11765, 1676, 1693913497976889.0
224, 1341, 0, 1693913497977889.2, 11828, 1689, 1693913497979392.5
225, 1349, 1, 1693913497981903.8, 11888, 1699, 1693913497983117.5
226, 1353, 0, 1693913497984622.0, 11945, 1706, 1693913497985622.2
227, 1359, 0, 1693913497987623.2, 12003, 1714, 1693913497989623.0
228, 1365, 0, 1693913497990630.2, 12062, 1723, 1693913497992638.8
229, 1371, 0, 1693913497993639.0, 12121, 1732, 1693913497995639.2
230, 1379, 1, 1693913497996639.5, 12180, 1741, 1693913497998639.8
231, 1387, 2, 1693913498000647.5, 12241, 1751, 1693913498001874.0
232, 1393, 2, 1693913498002874.5, 12302, 1762, 1693913498004874.2
233, 1395, 0, 1693913498006875.0, 12361, 1772, 1693913498007874.8
234, 1401, 0, 1693913498009378.2, 12420, 1781, 1693913498010883.2
235, 1407, 0, 1693913498012948.8, 12480, 1791, 1693913498013948.8
236, 1413, 0, 1693913498015949.0, 12541, 1802, 1693913498017949.2
237, 1419, 0, 1693913498019455.5, 12602, 1813, 1693913498020962.8
238, 1427, 1, 1693913498023029.8, 12663, 1824, 1693913498024534.5
239, 1431, 0, 1693913498025535.0, 12725, 1836, 1693913498027535.2
240, 1437, 0, 1693913498029640.5, 12788, 1849, 1693913498031145.8
241, 1445, 1, 1693913498032147.5, 12849, 1860, 1693913498034235.5
242, 1453, 2, 1693913498035742.8, 12909, 1869, 1693913498037476.0
243, 1455, 0, 1693913498039477.8, 12968, 1879, 1693913498040722.5
244, 1461, 0, 1693913498042724.2, 13029, 1890, 1693913498043794.8
245, 1467, 0, 1693913498045307.0, 13090, 1901, 1693913498047308.5
246, 1475, 1, 1693913498048309.0, 13151, 1912, 1693913498050322.5
247, 1481, 1, 1693913498052329.2, 13213, 1924, 1693913498054329.5
248, 1487, 1, 1693913498055395.2, 13276, 1937, 1693913498056908.2
249, 1491, 0, 1693913498059415.0, 13338, 1949, 1693913498060426.0
250, 1497, 0, 1693913498062433.2, 13399, 1960, 1693913498064433.8
251, 1505, 1, 1693913498066502.8, 13461, 1972, 1693913498068007.5
252, 1509, 0, 1693913498069510.8, 13524, 1985, 1693913498071016.0
253, 1515, 0, 1693913498073022.5, 13587, 1998, 1693913498075268.5
254, 1523, 1, 1693913498076828.2, 13650, 2011, 1693913498078341.0
255, 1529, 1, 1693913498080849.5, 13714, 2025, 1693913498081851.2
256, 1533, 0, 1693913498083851.5, 13779, 2040, 1693913498085851.8
257, 1539, 0, 1693913498087219.8, 13840, 2049, 1693913498088731.2
258, 1547, 1, 1693913498091240.0, 13897, 2052, 1693913498093248.5
259, 1551, 0, 1693913498095249.2, 13955, 2056, 1693913498096249.0
260, 1557, 0, 1693913498098308.5, 14014, 2061, 1693913498100321.2
261, 1563, 0, 1693913498102327.8, 14073, 2066, 1693913498103328.5
262, 1569, 0, 1693913498105328.8, 14132, 2071, 1693913498106885.5
263, 1575, 0, 1693913498109476.5, 14192, 2077, 1693913498110712.2
264, 1581, 0, 1693913498112797.5, 14253, 2084, 1693913498114797.8
265, 1587, 0, 1693913498116798.8, 14313, 2090, 1693913498118798.5
266, 1593, 0, 1693913498120869.5, 14372, 2095, 1693913498122398.8
267, 1599, 0, 1693913498124400.8, 14432, 2101, 1693913498125400.8
268, 1605, 0, 1693913498127401.2, 14493, 2108, 1693913498129456.8
269, 1611, 0, 1693913498131682.2, 14554, 2115, 1693913498132682.2
270, 1617, 0, 1693913498135683.0, 14615, 2122, 1693913498136683.5
271, 1625, 1, 1693913498139326.0, 14677, 2130, 1693913498140930.8
272, 1633, 2, 1693913498142435.5, 14741, 2139, 1693913498144435.8
273, 1637, 1, 1693913498146436.5, 14801, 2146, 1693913498148436.8
274, 1641, 0, 1693913498150750.2, 14860, 2151, 1693913498151764.2
275, 1647, 0, 1693913498154197.2, 14920, 2157, 1693913498156199.0
276, 1655, 1, 1693913498158199.5, 14981, 2164, 1693913498159702.8
277, 1663, 2, 1693913498162257.8, 15043, 2171, 1693913498163257.8
278, 1665, 0, 1693913498165258.2, 15103, 2178, 1693913498167258.5
279, 1671, 0, 1693913498169762.5, 15165, 2186, 1693913498171598.2
280, 1677, 0, 1693913498173110.5, 15228, 2195, 1693913498175113.0
281, 1685, 1, 1693913498177112.8, 15290, 2203, 1693913498179616.0
282, 1689, 0, 1693913498181121.8, 15351, 2210, 1693913498183173.8
283, 1697, 1, 1693913498184709.0, 15413, 2218, 1693913498186978.0
284, 1701, 0, 1693913498189484.0, 15476, 2227, 1693913498190712.5
285, 1707, 0, 1693913498193354.8, 15539, 2236, 1693913498194867.2
286, 1715, 1, 1693913498196869.0, 15602, 2245, 1693913498197869.0
287, 1721, 1, 1693913498200878.5, 15666, 2255, 1693913498202417.5
288, 1729, 2, 1693913498205210.2, 15732, 2266, 1693913498206211.8
289, 1737, 3, 1693913498208212.5, 15795, 2274, 1693913498210717.5
290, 1737, 0, 1693913498212735.5, 15852, 2279, 1693913498214790.8
291, 1743, 0, 1693913498217303.8, 15912, 2285, 1693913498218303.8
292, 1749, 0, 1693913498220591.0, 15973, 2292, 1693913498222592.8
293, 1755, 0, 1693913498224593.8, 16034, 2299, 1693913498226658.0
294, 1761, 0, 1693913498228162.5, 16095, 2306, 1693913498231171.2
295, 1767, 0, 1693913498233597.0, 16157, 2314, 1693913498234596.5
296, 1777, 2, 1693913498237657.2, 16221, 2323, 1693913498238160.8
297, 1779, 0, 1693913498241168.8, 16282, 2331, 1693913498243175.2
298, 1785, 0, 1693913498245175.8, 16343, 2338, 1693913498247243.2
299, 1791, 0, 1693913498249763.5, 16405, 2346, 1693913498251268.8
300, 1797, 0, 1693913498253271.2, 16468, 2355, 1693913498255271.0
301, 1803, 0, 1693913498257334.0, 16531, 2364, 1693913498259836.8
302, 1809, 0, 1693913498261585.0, 16594, 2373, 1693913498264147.0
303, 1817, 1, 1693913498266148.8, 16658, 2383, 1693913498268206.5
304, 1825, 2, 1693913498270712.0, 16724, 2394, 1693913498272217.2
305, 1833, 3, 1693913498274217.8, 16788, 2403, 1693913498276217.8
306, 1833, 0, 1693913498279356.5, 16847, 2410, 1693913498280861.8
307, 1839, 0, 1693913498282868.2, 16909, 2418, 1693913498284868.2
308, 1847, 1, 1693913498287869.2, 16972, 2427, 1693913498289430.0
309, 1851, 0, 1693913498291880.0, 17035, 2436, 1693913498293880.5
310, 1857, 0, 1693913498295881.0, 17098, 2445, 1693913498297881.0
311, 1863, 0, 1693913498300631.8, 17162, 2455, 1693913498301633.5
312, 1869, 0, 1693913498304634.0, 17227, 2466, 1693913498306634.5
313, 1877, 1, 1693913498308635.0, 17291, 2476, 1693913498310642.5
314, 1883, 1, 1693913498313150.2, 17354, 2485, 1693913498315150.5
315, 1887, 0, 1693913498317151.5, 17418, 2495, 1693913498319655.8
316, 1893, 0, 1693913498322175.5, 17483, 2506, 1693913498323175.8
317, 1899, 0, 1693913498326176.8, 17548, 2517, 1693913498328177.0
318, 1907, 1, 1693913498330681.8, 17613, 2528, 1693913498332747.5
319, 1915, 2, 1693913498334748.0, 17680, 2540, 1693913498336752.2
320, 1923, 3, 1693913498338773.5, 17748, 2553, 1693913498341091.5
321, 1923, 0, 1693913498343093.5, 17809, 2562, 1693913498345094.5
322, 1929, 0, 1693913498348094.8, 17868, 2567, 1693913498349599.2
323, 1935, 0, 1693913498352664.0, 17928, 2573, 1693913498354664.2
324, 1941, 0, 1693913498356664.2, 17989, 2580, 1693913498359358.0
325, 1949, 1, 1693913498361663.2, 18050, 2587, 1693913498363167.8
326, 1953, 0, 1693913498366168.5, 18111, 2594, 1693913498368168.8
327, 1959, 0, 1693913498370674.8, 18173, 2602, 1693913498372204.5
328, 1967, 1, 1693913498374778.0, 18236, 2611, 1693913498376778.5
329, 1971, 0, 1693913498379779.0, 18298, 2619, 1693913498381795.2
330, 1977, 0, 1693913498383795.5, 18359, 2626, 1693913498385796.0
331, 1985, 1, 1693913498388567.0, 18421, 2634, 1693913498390863.0
332, 1991, 1, 1693913498392865.0, 18484, 2643, 1693913498394865.5
333, 2001, 3, 1693913498397866.2, 18549, 2652, 1693913498399369.5
334, 2001, 0, 1693913498402044.0, 18610, 2661, 1693913498404245.8
335, 2007, 0, 1693913498406723.5, 18674, 2671, 1693913498408725.5
336, 2013, 0, 1693913498411734.0, 18739, 2682, 1693913498413239.2
337, 2019, 0, 1693913498416239.8, 18802, 2691, 1693913498418240.5
338, 2025, 0, 1693913498420777.8, 18863, 2698, 1693913498422786.0
339, 2031, 0, 1693913498425787.0, 18925, 2706, 1693913498427787.0
340, 2039, 1, 1693913498430291.5, 18988, 2715, 1693913498432056.2
341, 2045, 1, 1693913498435057.0, 19051, 2724, 1693913498437494.5
342, 2049, 0, 1693913498440000.2, 19114, 2733, 1693913498441512.2
343, 2055, 0, 1693913498444512.5, 19178, 2743, 1693913498446513.0
344, 2061, 0, 1693913498450017.2, 19243, 2754, 1693913498451865.8
345, 2071, 2, 1693913498453866.0, 19308, 2764, 1693913498455866.5
346, 2075, 1, 1693913498459370.5, 19370, 2773, 1693913498460876.8
347, 2087, 4, 1693913498463878.8, 19436, 2783, 1693913498465879.0
348, 2085, 0, 1693913498467879.8, 19499, 2794, 1693913498470890.5
349, 2091, 0, 1693913498473899.2, 19564, 2805, 1693913498475899.8
350, 2097, 0, 1693913498477900.0, 19629, 2816, 1693913498480405.0
351, 2105, 1, 1693913498482911.5, 19695, 2828, 1693913498484911.2
352, 2111, 1, 1693913498487911.8, 19762, 2841, 1693913498490416.8
353, 2115, 0, 1693913498492926.8, 19826, 2851, 1693913498494927.0
354, 2121, 0, 1693913498497927.8, 19887, 2858, 1693913498499431.8
355, 2127, 0, 1693913498502102.8, 19949, 2866, 1693913498505149.2
356, 2133, 0, 1693913498507149.5, 20012, 2875, 1693913498509652.8
357, 2141, 1, 1693913498512678.0, 20075, 2884, 1693913498514678.5
358, 2145, 0, 1693913498517678.8, 20138, 2893, 1693913498519679.8
359, 2151, 0, 1693913498522091.2, 20202, 2903, 1693913498524093.0
360, 2157, 0, 1693913498527093.8, 20267, 2914, 1693913498528093.8
361, 2165, 1, 1693913498532104.5, 20331, 2924, 1693913498534104.8
362, 2173, 2, 1693913498537105.5, 20395, 2933, 1693913498539608.8
363, 2175, 0, 1693913498542120.0, 20458, 2943, 1693913498544120.0
364, 2187, 3, 1693913498546718.2, 20525, 2954, 1693913498548719.8
365, 2187, 0, 1693913498551734.2, 20588, 2965, 1693913498553734.8
366, 2193, 0, 1693913498556785.0, 20653, 2976, 1693913498559785.2
367, 2199, 0, 1693913498562530.5, 20719, 2988, 1693913498564532.2
368, 2207, 1, 1693913498567612.8, 20786, 3001, 1693913498569627.2
369, 2213, 1, 1693913498572373.5, 20851, 3012, 1693913498575375.2
370, 2217, 0, 1693913498577446.5, 20914, 3021, 1693913498580452.5
371, 2223, 0, 1693913498582719.0, 20978, 3031, 1693913498585721.0
372, 2229, 0, 1693913498588775.2, 21043, 3042, 1693913498590782.2
373, 2237, 1, 1693913498593497.0, 21108, 3053, 1693913498595498.8
374, 2241, 0, 1693913498598395.8, 21173, 3064, 1693913498601679.8
375, 2247, 0, 1693913498604035.5, 21239, 3076, 1693913498606035.8
376, 2255, 1, 1693913498609604.5, 21306, 3089, 1693913498611547.8
377, 2263, 2, 1693913498614560.5, 21373, 3101, 1693913498616561.0
378, 2271, 3, 1693913498620125.5, 21439, 3112, 1693913498622395.5
379, 2273, 1, 1693913498625164.2, 21503, 3124, 1693913498627166.2
380, 2277, 0, 1693913498630671.2, 21570, 3137, 1693913498633177.5
381, 2283, 0, 1693913498636178.8, 21637, 3150, 1693913498638178.2
382, 2291, 1, 1693913498641188.0, 21704, 3163, 1693913498644198.8
383, 2295, 0, 1693913498647199.5, 21772, 3177, 1693913498648199.8
384, 2305, 2, 1693913498652211.2, 21842, 3192, 1693913498654212.0
385, 2307, 0, 1693913498657212.2, 21905, 3202, 1693913498659715.2
386, 2313, 0, 1693913498662227.0, 21964, 3207, 1693913498665227.2
387, 2319, 0, 1693913498668228.0, 22024, 3213, 1693913498670747.8
